College,Branch,Category,Rank
E171,EC,SCKH,0
E171,EC,SCRH,0
E171,EC,STH,0
E171,EC,STKH,0
E171,EC,STRH,0
E171,IT-CS-IOT,1H,0
E171,IT-CS-IOT,1KH,0
E171,IT-CS-IOT,1RH,0
E171,IT-CS-IOT,2AH,0
E171,IT-CS-IOT,2AKH,0
E171,IT-CS-IOT,2ARH,0
E171,IT-CS-IOT,2BH,0
E171,IT-CS-IOT,2BKH,0
E171,IT-CS-IOT,2BRH,0
E171,IT-CS-IOT,3AH,86985
E171,IT-CS-IOT,3AKH,0
E171,IT-CS-IOT,3ARH,0
E171,IT-CS-IOT,3BH,0
E171,IT-CS-IOT,3BKH,0
E171,IT-CS-IOT,3BRH,0
E171,IT-CS-IOT,GMH,85622
E171,IT-CS-IOT,GMKH,0
E171,IT-CS-IOT,GMRH,0
E171,IT-CS-IOT,SCH,0
E171,IT-CS-IOT,SCKH,0
E171,IT-CS-IOT,SCRH,0
E171,IT-CS-IOT,STH,0
E171,IT-CS-IOT,STKH,0
E171,IT-CS-IOT,STRH,0
E171,IE,1H,0
E171,IE,1KH,0
E171,IE,1RH,0
E171,IE,2AH,0
E171,IE,2AKH,0
E171,IE,2ARH,0
E171,IE,2BH,0
E171,IE,2BKH,0
E171,IE,2BRH,0
E171,IE,3AH,0
E171,IE,3AKH,0
E171,IE,3ARH,0
E171,IE,3BH,70793
E171,IE,3BKH,0
E171,IE,3BRH,0
E171,IE,GMH,69116
E171,IE,GMKH,0
E171,IE,GMRH,0
E171,IE,SCH,0
E171,IE,SCKH,0
E171,IE,SCRH,0
E171,IE,STH,0
E171,IE,STKH,0
E171,IE,STRH,0
E171,ME,1H,0
E171,ME,1KH,0
E171,ME,1RH,0
E171,ME,2AH,0
E171,ME,2AKH,0
E171,ME,2ARH,0
E171,ME,2BH,0
E171,ME,2BKH,0
E171,ME,2BRH,0
E171,ME,3AH,0
E171,ME,3AKH,0
E171,ME,3ARH,0
E171,ME,3BH,0
E171,ME,3BKH,0
E171,ME,3BRH,0
E171,ME,GMH,0
E171,ME,GMKH,0
E171,ME,GMRH,0
E171,ME,SCH,0
E171,ME,SCKH,0
E171,ME,SCRH,0
E171,ME,STH,0
E171,ME,STKH,0
E171,ME,STRH,0
E172,CE,1H,0
E172,CE,1KH,0
E172,CE,1RH,0
E172,CE,2AH,0
E172,CE,2AKH,0
E172,CE,2ARH,0
E172,CE,2BH,0
E172,CE,2BKH,0
E172,CE,2BRH,0
E172,CE,3AH,0
E172,CE,3AKH,0
E172,CE,3ARH,0
E172,CE,3BH,0
E172,CE,3BKH,0
E172,CE,3BRH,0
E172,CE,GMH,0
E172,CE,GMKH,0
E172,CE,GMRH,0
E172,CE,SCH,0
E172,CE,SCKH,0
E172,CE,SCRH,0
E172,CE,STH,0
E172,CE,STKH,0
E172,CE,STRH,0
E172,CS,1H,0
E172,CS,1KH,0
E172,CS,1RH,0
E172,CS,2AH,61403
E172,CS,2AKH,0
E172,CS,2ARH,0
E172,CS,2BH,0
E172,CS,2BKH,0
E172,CS,2BRH,0
E172,CS,3AH,0
E172,CS,3AKH,0
E172,CS,3ARH,0
E172,CS,3BH,0
E172,CS,3BKH,0
E172,CS,3BRH,0
E172,CS,GMH,55179
E172,CS,GMKH,0
E172,CS,GMRH,57910
E172,CS,SCH,117651
E172,CS,SCKH,0
E172,CS,SCRH,0
E172,CS,STH,126730
E172,CS,STKH,0
E172,CS,STRH,0
E172,EC,1H,0
E172,EC,1KH,0
E172,EC,1RH,0
E172,EC,2AH,0
E172,EC,2AKH,0
E172,EC,2ARH,0
E172,EC,2BH,0
E172,EC,2BKH,0
E172,EC,2BRH,0
E172,EC,3AH,0
E172,EC,3AKH,0
E172,EC,3ARH,0
E172,EC,3BH,0
E172,EC,3BKH,0
E172,EC,3BRH,0
E172,EC,GMH,81054
E172,EC,GMKH,0
E172,EC,GMRH,0
E172,EC,SCH,0
E172,EC,SCKH,0
E172,EC,SCRH,0
E172,EC,STH,0
E172,EC,STKH,0
E172,EC,STRH,0
E172,EE,1H,0
E172,EE,1KH,0
E172,EE,1RH,0
E172,EE,2AH,0
E172,EE,2AKH,0
E172,EE,2ARH,0
E172,EE,2BH,0
E172,EE,2BKH,0
E172,EE,2BRH,0
E172,EE,3AH,0
E172,EE,3AKH,0
E172,EE,3ARH,0
E172,EE,3BH,0
E172,EE,3BKH,0
E172,EE,3BRH,0
E172,EE,GMH,114214
E172,EE,GMKH,0
E172,EE,GMRH,0
E172,EE,SCH,0
E172,EE,SCKH,0
E172,EE,SCRH,0
E172,EE,STH,0
E172,EE,STKH,0
E172,EE,STRH,0
E172,IE,1H,0
E172,IE,1KH,0
E172,IE,1RH,0
E172,IE,2AH,0
E172,IE,2AKH,0
E172,IE,2ARH,0
E172,IE,2BH,0
E172,IE,2BKH,0
E172,IE,2BRH,0
E172,IE,3AH,0
E172,IE,3AKH,0
E172,IE,3ARH,0
E172,IE,3BH,63988
E172,IE,3BKH,0
E172,IE,3BRH,0
E172,IE,GMH,63128
E172,IE,GMKH,0
E172,IE,GMRH,0
E172,IE,SCH,0
E172,IE,SCKH,0
E172,IE,SCRH,0
E172,IE,STH,0
E172,IE,STKH,0
E172,IE,STRH,0
E172,ME,1H,0
E172,ME,1KH,0
E172,ME,1RH,0
E172,ME,2AH,0
E172,ME,2AKH,0
E172,ME,2ARH,0
E172,ME,2BH,0
E172,ME,2BKH,0
E172,ME,2BRH,0
E172,ME,3AH,0
E172,ME,3AKH,0
E172,ME,3ARH,0
E172,ME,3BH,0
E172,ME,3BKH,0
E172,ME,3BRH,0
E172,ME,GMH,0
E172,ME,GMKH,0
E172,ME,GMRH,0
E172,ME,SCH,0
E172,ME,SCKH,0
E172,ME,SCRH,0
E172,ME,STH,0
E172,ME,STKH,0
E172,ME,STRH,0
E173,CA-CS,1H,0
E173,CA-CS,1KH,0
E173,CA-CS,1RH,0
E173,CA-CS,2AH,81049
E173,CA-CS,2AKH,0
E173,CA-CS,2ARH,0
E173,CA-CS,2BH,0
E173,CA-CS,2BKH,0
E173,CA-CS,2BRH,0
E173,CA-CS,3AH,72897
E173,CA-CS,3AKH,0
E173,CA-CS,3ARH,0
E173,CA-CS,3BH,0
E173,CA-CS,3BKH,0
E173,CA-CS,3BRH,0
E173,CA-CS,GMH,53103
E173,CA-CS,GMKH,0
E173,CA-CS,GMRH,78425
E173,CA-CS,SCH,0
E173,CA-CS,SCKH,0
E173,CA-CS,SCRH,0
E173,CA-CS,STH,0
E173,CA-CS,STKH,0
E173,CA-CS,STRH,0
E173,CE,1H,0
E173,CE,1KH,0
E173,CE,1RH,0
E173,CE,2AH,0
E173,CE,2AKH,0
E173,CE,2ARH,0
E173,CE,2BH,0
E173,CE,2BKH,0
E173,CE,2BRH,0
E173,CE,3AH,0
E173,CE,3AKH,0
E173,CE,3ARH,0
E173,CE,3BH,0
E173,CE,3BKH,0
E173,CE,3BRH,0
E173,CE,GMH,0
E173,CE,GMKH,0
E173,CE,GMRH,0
E173,CE,SCH,0
E173,CE,SCKH,0
E173,CE,SCRH,0
E173,CE,STH,0
E173,CE,STKH,0
E173,CE,STRH,0
E173,CS,1H,0
E173,CS,1KH,0
E173,CS,1RH,0
E173,CS,2AH,43592
E173,CS,2AKH,0
E173,CS,2ARH,48531
E173,CS,2BH,0
E173,CS,2BKH,0
E173,CS,2BRH,0
E173,CS,3AH,0
E173,CS,3AKH,0
E173,CS,3ARH,0
E173,CS,3BH,0
E173,CS,3BKH,0
E173,CS,3BRH,0
E173,CS,GMH,35013
E173,CS,GMKH,0
E173,CS,GMRH,0
E173,CS,SCH,134223
E173,CS,SCKH,0
E173,CS,SCRH,0
E173,CS,STH,108780
E173,CS,STKH,0
E173,CS,STRH,0
E173,DS,1H,0
E173,DS,1KH,0
E173,DS,1RH,0
E173,DS,2AH,84014
E173,DS,2AKH,0
E173,DS,2ARH,0
E173,DS,2BH,0
E173,DS,2BKH,0
E173,DS,2BRH,0
E173,DS,3AH,0
E173,DS,3AKH,0
E173,DS,3ARH,0
E173,DS,3BH,0
E173,DS,3BKH,0
E173,DS,3BRH,0
E173,DS,GMH,67891
E173,DS,GMKH,0
E173,DS,GMRH,95803
E173,DS,SCH,158851
E173,DS,SCKH,0
E173,DS,SCRH,0
E173,DS,STH,0
E173,DS,STKH,0
E173,DS,STRH,0
E173,EC,1H,0
E173,EC,1KH,0
E173,EC,1RH,0
E173,EC,2AH,0
E173,EC,2AKH,0
E173,EC,2ARH,0
E173,EC,2BH,119054
E173,EC,2BKH,0
E173,EC,2BRH,0
E173,EC,3AH,0
E173,EC,3AKH,0
E173,EC,3ARH,0
E173,EC,3BH,71032
E173,EC,3BKH,0
E173,EC,3BRH,0
E173,EC,GMH,65667
E173,EC,GMKH,0
E173,EC,GMRH,0
E173,EC,SCH,0
E173,EC,SCKH,0
E173,EC,SCRH,0
E173,EC,STH,0
E173,EC,STKH,0
E173,EC,STRH,0
E173,IE,1H,93050
E173,IE,1KH,0
E173,IE,1RH,0
E173,IE,2AH,0
E173,IE,2AKH,0
E173,IE,2ARH,0
E173,IE,2BH,0
E173,IE,2BKH,0
E173,IE,2BRH,0
E173,IE,3AH,0
E173,IE,3AKH,0
E173,IE,3ARH,0
E173,IE,3BH,0
E173,IE,3BKH,0
E173,IE,3BRH,0
E173,IE,GMH,47018
E173,IE,GMKH,109599
E173,IE,GMRH,0
E173,IE,SCH,136956
E173,IE,SCKH,0
E173,IE,SCRH,0
E173,IE,STH,0
E173,IE,STKH,0
E173,IE,STRH,0
E173,ME,1H,0
E173,ME,1KH,0
E173,ME,1RH,0
E173,ME,2AH,0
E173,ME,2AKH,0
E173,ME,2ARH,0
E173,ME,2BH,0
E173,ME,2BKH,0
E173,ME,2BRH,0
E173,ME,3AH,0
E173,ME,3AKH,0
E173,ME,3ARH,0
E173,ME,3BH,0
E173,ME,3BKH,0
E173,ME,3BRH,0
E173,ME,GMH,0
E173,ME,GMKH,0
E173,ME,GMRH,0
E173,ME,SCH,0
E173,ME,SCKH,0
E173,ME,SCRH,0
E173,ME,STH,0
E173,ME,STKH,0
E173,ME,STRH,0
E174,CE,1H,0
E174,CE,1KH,0
E174,CE,1RH,0
E174,CE,2AH,0
E174,CE,2AKH,0
E174,CE,2ARH,0
E174,CE,2BH,0
E174,CE,2BKH,0
E174,CE,2BRH,0
E174,CE,3AH,0
E174,CE,3AKH,0
E174,CE,3ARH,0
E174,CE,3BH,0
E174,CE,3BKH,0
E174,CE,3BRH,0
E174,CE,GMH,0
E174,CE,GMKH,0
E174,CE,GMRH,0
E174,CE,SCH,0
E174,CE,SCKH,0
E174,CE,SCRH,0
E174,CE,STH,0
E174,CE,STKH,0
E174,CE,STRH,0
E174,CS,1H,0
E174,CS,1KH,0
E174,CS,1RH,0
E174,CS,2AH,83797
E174,CS,2AKH,0
E174,CS,2ARH,0
E174,CS,2BH,0
E174,CS,2BKH,0
E174,CS,2BRH,0
E174,CS,3AH,0
E174,CS,3AKH,0
E174,CS,3ARH,0
E174,CS,3BH,0
E174,CS,3BKH,0
E174,CS,3BRH,0
E174,CS,GMH,75002
E174,CS,GMKH,0
E174,CS,GMRH,87723
E174,CS,SCH,157471
E174,CS,SCKH,0
E174,CS,SCRH,0
E174,CS,STH,0
E174,CS,STKH,0
E174,CS,STRH,0
E174,EC,1H,114616
E174,EC,1KH,0
E174,EC,1RH,0
E174,EC,2AH,0
E174,EC,2AKH,0
E174,EC,2ARH,0
E174,EC,2BH,0
E174,EC,2BKH,0
E174,EC,2BRH,0
E174,EC,3AH,0
E174,EC,3AKH,0
E174,EC,3ARH,0
E174,EC,3BH,0
E174,EC,3BKH,0
E174,EC,3BRH,0
E174,EC,GMH,0
E174,EC,GMKH,0
E174,EC,GMRH,0
E174,EC,SCH,0
E174,EC,SCKH,0
E174,EC,SCRH,0
E174,EC,STH,0
E174,EC,STKH,0
E174,EC,STRH,0
E174,EE,1H,0
E174,EE,1KH,0
E174,EE,1RH,0
E174,EE,2AH,0
E174,EE,2AKH,0
E174,EE,2ARH,0
E174,EE,2BH,0
E174,EE,2BKH,0
E174,EE,2BRH,0
E174,EE,3AH,0
E174,EE,3AKH,0
E174,EE,3ARH,0
E174,EE,3BH,0
E174,EE,3BKH,0
E174,EE,3BRH,0
E174,EE,GMH,122631
E174,EE,GMKH,0
E174,EE,GMRH,0
E174,EE,SCH,0
E174,EE,SCKH,0
E174,EE,SCRH,0
E174,EE,STH,0
E174,EE,STKH,0
E174,EE,STRH,0
E174,IE,1H,0
E174,IE,1KH,0
E174,IE,1RH,0
E174,IE,2AH,0
E174,IE,2AKH,0
E174,IE,2ARH,0
E174,IE,2BH,0
E174,IE,2BKH,0
E174,IE,2BRH,0
E174,IE,3AH,0
E174,IE,3AKH,0
E174,IE,3ARH,0
E174,IE,3BH,0
E174,IE,3BKH,0
E174,IE,3BRH,0
E174,IE,GMH,82437
E174,IE,GMKH,0
E174,IE,GMRH,0
E174,IE,SCH,0
E174,IE,SCKH,0
E174,IE,SCRH,0
E174,IE,STH,0
E174,IE,STKH,0
E174,IE,STRH,0
E174,ME,1H,0
E174,ME,1KH,0
E174,ME,1RH,0
E174,ME,2AH,0
E174,ME,2AKH,0
E174,ME,2ARH,0
E174,ME,2BH,0
E174,ME,2BKH,0
E174,ME,2BRH,0
E174,ME,3AH,0
E174,ME,3AKH,0
E174,ME,3ARH,0
E174,ME,3BH,0
E174,ME,3BKH,0
E174,ME,3BRH,0
E174,ME,GMH,0
E174,ME,GMKH,0
E174,ME,GMRH,0
E174,ME,SCH,0
E174,ME,SCKH,0
E174,ME,SCRH,0
E174,ME,STH,0
E174,ME,STKH,0
E174,ME,STRH,0
E175,AD,1H,143367
E175,AD,1KH,0
E175,AD,1RH,0
E175,AD,2AH,141876
E175,AD,2AKH,0
E175,AD,2ARH,0
E175,AD,2BH,0
E175,AD,2BKH,0
E175,AD,2BRH,0
E175,AD,3AH,0
E175,AD,3AKH,0
E175,AD,3ARH,0
E175,AD,3BH,0
E175,AD,3BKH,0
E175,AD,3BRH,0
E175,AD,GMH,73882
E175,AD,GMKH,0
E175,AD,GMRH,0
E175,AD,SCH,0
E175,AD,SCKH,0
E175,AD,SCRH,0
E175,AD,STH,0
E175,AD,STKH,0
E175,AD,STRH,0
E175,CB,1H,0
E175,CB,1KH,0
E175,CB,1RH,0
E175,CB,2AH,0
E175,CB,2AKH,0
E175,CB,2ARH,0
E175,CB,2BH,0
E175,CB,2BKH,0
E175,CB,2BRH,0
E175,CB,3AH,0
E175,CB,3AKH,0
E175,CB,3ARH,0
E175,CB,3BH,0
E175,CB,3BKH,0
E175,CB,3BRH,0
E175,CB,GMH,118544
E175,CB,GMKH,0
E175,CB,GMRH,0
E175,CB,SCH,0
E175,CB,SCKH,0
E175,CB,SCRH,0
E175,CB,STH,0
E175,CB,STKH,0
E175,CB,STRH,0
E175,CE,1H,0
E175,CE,1KH,0
E175,CE,1RH,0
E175,CE,2AH,0
E175,CE,2AKH,0
E175,CE,2ARH,0
E175,CE,2BH,0
E175,CE,2BKH,0
E175,CE,2BRH,0
E175,CE,3AH,0
E175,CE,3AKH,0
E175,CE,3ARH,0
E175,CE,3BH,0
E175,CE,3BKH,0
E175,CE,3BRH,0
E175,CE,GMH,0
E175,CE,GMKH,0
E175,CE,GMRH,0
E175,CE,SCH,0
E175,CE,SCKH,0
E175,CE,SCRH,0
E175,CE,STH,0
E175,CE,STKH,0
E175,CE,STRH,0
E175,CS,1H,0
E175,CS,1KH,0
E175,CS,1RH,0
E175,CS,2AH,103438
E175,CS,2AKH,0
E175,CS,2ARH,0
E175,CS,2BH,0
E175,CS,2BKH,0
E175,CS,2BRH,0
E175,CS,3AH,0
E175,CS,3AKH,0
E175,CS,3ARH,0
E175,CS,3BH,0
E175,CS,3BKH,0
E175,CS,3BRH,0
E175,CS,GMH,72480
E175,CS,GMKH,0
E175,CS,GMRH,98348
E175,CS,SCH,117301
E175,CS,SCKH,0
E175,CS,SCRH,0
E175,CS,STH,0
E175,CS,STKH,0
E175,CS,STRH,0
E175,EC,1H,0
E175,EC,1KH,0
E175,EC,1RH,0
E175,EC,2AH,0
E175,EC,2AKH,0
E175,EC,2ARH,0
E175,EC,2BH,0
E175,EC,2BKH,0
E175,EC,2BRH,0
E175,EC,3AH,0
E175,EC,3AKH,0
E175,EC,3ARH,0
E175,EC,3BH,0
E175,EC,3BKH,0
E175,EC,3BRH,0
E175,EC,GMH,77651
E175,EC,GMKH,0
E175,EC,GMRH,0
E175,EC,SCH,0
E175,EC,SCKH,0
E175,EC,SCRH,0
E175,EC,STH,0
E175,EC,STKH,0
E175,EC,STRH,0
E175,EE,1H,0
E175,EE,1KH,0
E175,EE,1RH,0
E175,EE,2AH,0
E175,EE,2AKH,0
E175,EE,2ARH,0
E175,EE,2BH,0
E175,EE,2BKH,0
E175,EE,2BRH,0
E175,EE,3AH,0
E175,EE,3AKH,0
E175,EE,3ARH,0
E175,EE,3BH,0
E175,EE,3BKH,0
E175,EE,3BRH,0
E175,EE,GMH,191717
E175,EE,GMKH,0
E175,EE,GMRH,0
E175,EE,SCH,0
E175,EE,SCKH,0
E175,EE,SCRH,0
E175,EE,STH,0
E175,EE,STKH,0
E175,EE,STRH,0
E175,ME,1H,0
E175,ME,1KH,0
E175,ME,1RH,0
E175,ME,2AH,0
E175,ME,2AKH,0
E175,ME,2ARH,0
E175,ME,2BH,0
E175,ME,2BKH,0
E175,ME,2BRH,0
E175,ME,3AH,0
E175,ME,3AKH,0
E175,ME,3ARH,0
E175,ME,3BH,0
E175,ME,3BKH,0
E175,ME,3BRH,0
E175,ME,GMH,0
E175,ME,GMKH,0
E175,ME,GMRH,0
E175,ME,SCH,0
E175,ME,SCKH,0
E175,ME,SCRH,0
E175,ME,STH,0
E175,ME,STKH,0
E175,ME,STRH,0
E176,CE,1H,0
E176,CE,1KH,0
E176,CE,1RH,0
E176,CE,2AH,0
E176,CE,2AKH,0
E176,CE,2ARH,0
E176,CE,2BH,0
E176,CE,2BKH,0
E176,CE,2BRH,0
E176,CE,3AH,0
E176,CE,3AKH,0
E176,CE,3ARH,0
E176,CE,3BH,0
E176,CE,3BKH,0
E176,CE,3BRH,0
E176,CE,GMH,0
E176,CE,GMKH,0
E176,CE,GMRH,0
E176,CE,SCH,0
E176,CE,SCKH,0
E176,CE,SCRH,0
E176,CE,STH,0
E176,CE,STKH,0
E176,CE,STRH,0
E176,CS,1H,106368
E176,CS,1KH,0
E176,CS,1RH,0
E176,CS,2AH,107433
E176,CS,2AKH,0
E176,CS,2ARH,107456
E176,CS,2BH,90721
E176,CS,2BKH,0
E176,CS,2BRH,0
E176,CS,3AH,107518
E176,CS,3AKH,0
E176,CS,3ARH,0
E176,CS,3BH,93230
E176,CS,3BKH,0
E176,CS,3BRH,108050
E176,CS,GMH,90167
E176,CS,GMKH,102049
E176,CS,GMRH,105420
E176,CS,SCH,153060
E176,CS,SCKH,188898
E176,CS,SCRH,165146
E176,CS,STH,156133
E176,CS,STKH,0
E176,CS,STRH,167734
E176,EC,1H,144564
E176,EC,1KH,0
E176,EC,1RH,0
E176,EC,2AH,156157
E176,EC,2AKH,0
E176,EC,2ARH,0
E176,EC,2BH,135058
E176,EC,2BKH,0
E176,EC,2BRH,0
E176,EC,3AH,0
E176,EC,3AKH,0
E176,EC,3ARH,0
E176,EC,3BH,127900
E176,EC,3BKH,0
E176,EC,3BRH,0
E176,EC,GMH,122358
E176,EC,GMKH,0
E176,EC,GMRH,150418
E176,EC,SCH,192678
E176,EC,SCKH,0
E176,EC,SCRH,0
E176,EC,STH,0
E176,EC,STKH,0
E176,EC,STRH,0
E176,EE,1H,0
E176,EE,1KH,0
E176,EE,1RH,0
E176,EE,2AH,0
E176,EE,2AKH,0
E176,EE,2ARH,0
E176,EE,2BH,180072
E176,EE,2BKH,0
E176,EE,2BRH,0
E176,EE,3AH,0
E176,EE,3AKH,0
E176,EE,3ARH,0
E176,EE,3BH,186429
E176,EE,3BKH,0
E176,EE,3BRH,0
E176,EE,GMH,179406
E176,EE,GMKH,0
E176,EE,GMRH,0
E176,EE,SCH,0
E176,EE,SCKH,0
E176,EE,SCRH,0
E176,EE,STH,0
E176,EE,STKH,0
E176,EE,STRH,0
E176,ME,1H,0
E176,ME,1KH,0
E176,ME,1RH,0
E176,ME,2AH,0
E176,ME,2AKH,0
E176,ME,2ARH,0
E176,ME,2BH,0
E176,ME,2BKH,0
E176,ME,2BRH,0
E176,ME,3AH,0
E176,ME,3AKH,0
E176,ME,3ARH,0
E176,ME,3BH,0
E176,ME,3BKH,0
E176,ME,3BRH,0
E176,ME,GMH,0
E176,ME,GMKH,0
E176,ME,GMRH,0
E176,ME,SCH,0
E176,ME,SCKH,0
E176,ME,SCRH,0
E176,ME,STH,0
E176,ME,STKH,0
E176,ME,STRH,0
E177,CA-CS,1H,0
E177,CA-CS,1KH,0
E177,CA-CS,1RH,0
E177,CA-CS,2AH,0
E177,CA-CS,2AKH,0
E177,CA-CS,2ARH,0
E177,CA-CS,2BH,0
E177,CA-CS,2BKH,0
E177,CA-CS,2BRH,0
E177,CA-CS,3AH,0
E177,CA-CS,3AKH,0
E177,CA-CS,3ARH,0
E177,CA-CS,3BH,0
E177,CA-CS,3BKH,0
E177,CA-CS,3BRH,0
E177,CA-CS,GMH,92265
E177,CA-CS,GMKH,0
E177,CA-CS,GMRH,0
E177,CA-CS,SCH,0
E177,CA-CS,SCKH,0
E177,CA-CS,SCRH,0
E177,CA-CS,STH,0
E177,CA-CS,STKH,0
E177,CA-CS,STRH,0
E177,CE,1H,0
E177,CE,1KH,0
E177,CE,1RH,0
E177,CE,2AH,0
E177,CE,2AKH,0
E177,CE,2ARH,0
E177,CE,2BH,0
E177,CE,2BKH,0
E177,CE,2BRH,0
E177,CE,3AH,0
E177,CE,3AKH,0
E177,CE,3ARH,0
E177,CE,3BH,0
E177,CE,3BKH,0
E177,CE,3BRH,0
E177,CE,GMH,0
E177,CE,GMKH,0
E177,CE,GMRH,0
E177,CE,SCH,0
E177,CE,SCKH,0
E177,CE,SCRH,0
E177,CE,STH,0
E177,CE,STKH,0
E177,CE,STRH,0
E177,CS,1H,0
E177,CS,1KH,0
E177,CS,1RH,0
E177,CS,2AH,78221
E177,CS,2AKH,0
E177,CS,2ARH,150185
E177,CS,2BH,0
E177,CS,2BKH,0
E177,CS,2BRH,0
E177,CS,3AH,0
E177,CS,3AKH,0
E177,CS,3ARH,0
E177,CS,3BH,0
E177,CS,3BKH,0
E177,CS,3BRH,0
E177,CS,GMH,62822
E177,CS,GMKH,0
E177,CS,GMRH,0
E177,CS,SCH,197127
E177,CS,SCKH,0
E177,CS,SCRH,0
E177,CS,STH,0
E177,CS,STKH,0
E177,CS,STRH,0
E177,EC,1H,0
E177,EC,1KH,0
E177,EC,1RH,0
E177,EC,2AH,138547
E177,EC,2AKH,0
E177,EC,2ARH,0
E177,EC,2BH,0
E177,EC,2BKH,0
E177,EC,2BRH,0
E177,EC,3AH,0
E177,EC,3AKH,0
E177,EC,3ARH,0
E177,EC,3BH,0
E177,EC,3BKH,0
E177,EC,3BRH,0
E177,EC,GMH,99706
E177,EC,GMKH,0
E177,EC,GMRH,0
E177,EC,SCH,0
E177,EC,SCKH,0
E177,EC,SCRH,0
E177,EC,STH,0
E177,EC,STKH,0
E177,EC,STRH,0
E177,EE,1H,0
E177,EE,1KH,0
E177,EE,1RH,0
E177,EE,2AH,0
E177,EE,2AKH,0
E177,EE,2ARH,0
E177,EE,2BH,0
E177,EE,2BKH,0
E177,EE,2BRH,0
E177,EE,3AH,0
E177,EE,3AKH,0
E177,EE,3ARH,0
E177,EE,3BH,0
E177,EE,3BKH,0
E177,EE,3BRH,0
E177,EE,GMH,128671
E177,EE,GMKH,0
E177,EE,GMRH,0
E177,EE,SCH,0
E177,EE,SCKH,0
E177,EE,SCRH,0
E177,EE,STH,0
E177,EE,STKH,0
E177,EE,STRH,0
E177,EV-EC,1H,0
E177,EV-EC,1KH,0
E177,EV-EC,1RH,0
E177,EV-EC,2AH,0
E177,EV-EC,2AKH,0
E177,EV-EC,2ARH,0
E177,EV-EC,2BH,0
E177,EV-EC,2BKH,0
E177,EV-EC,2BRH,0
E177,EV-EC,3AH,0
E177,EV-EC,3AKH,0
E177,EV-EC,3ARH,0
E177,EV-EC,3BH,0
E177,EV-EC,3BKH,0
E177,EV-EC,3BRH,0
E177,EV-EC,GMH,0
E177,EV-EC,GMKH,0
E177,EV-EC,GMRH,0
E177,EV-EC,SCH,0
E177,EV-EC,SCKH,0
E177,EV-EC,SCRH,0
E177,EV-EC,STH,0
E177,EV-EC,STKH,0
E177,EV-EC,STRH,0
E177,IE,1H,0
E177,IE,1KH,0
E177,IE,1RH,0
E177,IE,2AH,0
E177,IE,2AKH,0
E177,IE,2ARH,0
E177,IE,2BH,0
E177,IE,2BKH,0
E177,IE,2BRH,0
E177,IE,3AH,0
E177,IE,3AKH,0
E177,IE,3ARH,0
E177,IE,3BH,95310
E177,IE,3BKH,0
E177,IE,3BRH,0
E177,IE,GMH,94566
E177,IE,GMKH,0
E177,IE,GMRH,0
E177,IE,SCH,0
E177,IE,SCKH,0
E177,IE,SCRH,0
E177,IE,STH,0
E177,IE,STKH,0
E177,IE,STRH,0
E177,ME,1H,0
E177,ME,1KH,0
E177,ME,1RH,0
E177,ME,2AH,0
E177,ME,2AKH,0
E177,ME,2ARH,0
E177,ME,2BH,0
